AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,RAIN_INTENSITY,record_date_year,record_date_month,record_date_day,record_date_hour,day_of_week,AVERAGE_SPEED_DIFF,DEW_POINT,TEMP_MINUS_DP,DEW_POINT_BIN,hora_de_ponta,tipo_hora_de_ponta,is_holiday,is_event_day,supermarket_peak_level,periodo_aulas,fim_de_semana,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,congestion_ratio
41.1,13.9,75.1,2,12.0,1004.0,87.0,3.0,1,0,2019,4,22,7,0,2,9.9,2.1,2,1,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.1850865512625155
37.2,2.4,68.3,0,8.0,1032.0,100.0,0.0,3,0,2018,12,9,2,6,0,8.0,0.0,2,0,0,0,0,0,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.03513909223960265
42.8,10.5,82.0,2,17.0,1014.0,82.0,2.0,2,0,2018,10,26,13,4,2,13.9,3.1,3,0,0,0,0,1,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.1280487804862433
34.1,27.2,83.2,2,22.0,1015.0,73.0,4.0,2,0,2019,7,4,11,3,2,16.9,5.1,4,0,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.3269230769191475
43.1,0.0,70.1,0,16.0,1020.0,93.0,2.0,0,0,2019,5,22,21,2,0,14.9,1.1,3,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.0
36.9,8.6,87.2,2,28.0,1016.0,65.0,2.0,1,0,2018,8,5,14,6,1,20.8,7.2,4,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.09862385320987815
50.8,9.4,87.2,0,16.0,1020.0,100.0,1.0,0,0,2019,8,10,5,5,1,16.0,0.0,4,0,0,0,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.10779816513637845
39.9,47.6,72.9,2,18.0,1018.0,68.0,4.0,2,0,2019,5,22,18,2,3,12.0,6.0,3,1,2,0,0,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.6529492455328813
41.7,76.7,81.1,2,29.0,1015.0,48.0,4.0,0,0,2019,9,2,18,0,3,16.9,12.1,4,1,2,0,0,2,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-1.0,-1.8369701987210297e-16,0.9457459925900649
38.0,49.5,91.3,2,26.0,1020.0,69.0,6.0,0,0,2019,8,15,14,3,3,19.8,6.2,4,0,0,1,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.5421686746928569
44.8,13.9,78.1,0,17.0,1015.0,88.0,3.0,0,0,2019,8,23,3,4,1,15.0,2.0,3,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.17797695262256114
39.9,17.7,69.7,2,23.0,1018.0,73.0,4.0,0,0,2019,6,28,12,4,2,17.9,5.1,4,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.25394548062763345
39.2,4.2,71.7,0,14.0,1008.0,93.0,6.0,0,1,2018,11,24,21,5,0,12.9,1.1,3,0,0,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.0585774058569236
38.4,99.3,80.3,2,20.0,1015.0,46.0,3.0,2,0,2019,4,19,16,4,3,8.0,12.0,2,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1.2366127023507272
44.1,12.8,80.3,0,20.0,1022.0,68.0,3.0,0,0,2019,9,11,20,2,1,13.9,6.1,3,1,1,0,1,2,0,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.15940224159203734
33.6,16.9,103.8,2,16.0,1022.0,82.0,7.0,3,0,2019,3,3,14,6,1,12.9,3.1,3,0,0,0,0,0,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.16281310211789196
42.4,3.3,78.4,0,17.0,1017.0,93.0,2.0,0,0,2018,9,14,20,4,1,15.8,1.2,4,1,1,0,1,2,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.042091836734156986
43.0,4.8,82.7,0,17.0,1019.0,88.0,2.0,1,0,2018,10,21,22,6,0,15.0,2.0,3,0,0,0,0,0,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.05804111245395355
37.4,30.6,91.6,2,20.0,1016.0,77.0,2.0,1,0,2018,9,6,11,3,2,15.8,4.2,4,0,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.3340611353675321
41.1,132.7,72.7,2,23.0,1018.0,73.0,5.0,0,0,2019,7,1,18,0,4,17.9,5.1,4,1,2,0,0,2,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.8253094910340395
51.1,35.3,65.8,0,17.0,1014.0,100.0,0.0,2,0,2019,6,23,23,6,3,17.0,0.0,4,0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.5364741641255855
37.0,7.5,68.6,0,16.0,1014.0,100.0,3.0,3,0,2019,4,14,22,6,1,16.0,0.0,4,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.10932944606254622
47.3,1.2,73.2,0,5.0,1024.0,93.0,2.0,1,0,2019,1,21,3,0,1,4.0,1.0,1,0,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0.016393442622726864
36.4,61.0,74.9,2,30.0,1019.0,32.0,3.0,0,0,2019,5,31,16,4,3,11.5,18.5,3,0,0,0,1,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.8144192256233054
42.1,5.5,88.7,0,17.0,1015.0,77.0,7.0,2,0,2018,10,12,5,4,0,12.9,4.1,3,0,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.06200676437359631
44.5,0.0,85.0,0,14.0,1022.0,100.0,0.0,1,0,2018,9,23,2,6,0,14.0,0.0,3,0,0,0,0,0,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0
44.9,6.2,70.2,0,20.0,1017.0,72.0,1.0,0,0,2019,9,15,23,6,1,14.8,5.2,3,0,0,0,1,0,0,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.08831908831783021
39.5,38.0,88.8,2,25.0,1016.0,78.0,3.0,0,0,2019,7,9,15,1,3,20.9,4.1,4,0,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.4279279279231089
40.8,19.2,82.4,0,10.0,1005.0,93.0,3.0,0,1,2018,10,29,20,0,2,8.9,1.1,2,1,1,0,0,2,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.23300970873503626
38.2,15.4,66.1,2,23.0,1019.0,73.0,3.0,2,0,2019,7,1,13,0,2,17.9,5.1,4,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.23298033282552225
40.3,9.7,72.3,0,15.0,1019.0,82.0,5.0,2,0,2019,6,10,21,0,1,11.9,3.1,3,0,0,1,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.2246467991473532e-16,-1.0,0.13416320885014987
32.8,23.6,84.3,2,20.0,1017.0,48.0,2.0,2,0,2019,3,30,13,5,2,8.7,11.3,2,0,0,0,0,0,1,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.27995255041186295
35.2,34.4,81.2,2,19.0,1017.0,88.0,4.0,3,0,2019,6,19,12,2,2,17.0,2.0,4,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.423645320191827
41.8,0.0,74.8,0,8.0,1015.0,87.0,2.0,1,0,2019,4,3,3,2,0,6.0,2.0,2,0,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.0
41.6,0.0,76.2,0,7.0,1020.0,93.0,4.0,3,0,2019,1,15,23,1,0,5.9,1.1,2,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0
39.0,4.4,92.1,0,3.0,1029.0,100.0,1.0,1,0,2019,2,11,6,0,0,3.0,0.0,1,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844386,0.5000000000000001,0.047774158522825474
41.8,0.9,61.8,2,20.0,1021.0,32.0,6.0,0,0,2019,5,12,9,6,1,2.8,17.2,1,1,2,0,0,0,1,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.014563106795880857
34.6,21.2,81.2,0,13.0,1019.0,87.0,1.0,1,0,2019,4,12,19,4,2,10.9,2.1,3,1,2,0,0,2,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.2610837438391492
35.3,6.6,78.1,2,14.0,986.0,86.0,1.0,3,0,2018,11,19,13,0,0,11.7,2.3,3,0,0,0,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.08450704225243909
35.0,3.4,87.4,0,18.0,1016.0,100.0,1.0,3,0,2019,7,14,1,6,0,18.0,0.0,4,0,0,0,0,0,0,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.03890160183021851
39.4,35.1,88.6,2,20.0,1017.0,88.0,2.0,0,0,2018,8,6,11,0,2,17.9,2.1,4,0,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.39616252821223297
39.5,36.7,84.1,2,23.0,1015.0,73.0,1.0,0,0,2019,7,10,9,2,3,17.9,5.1,4,1,2,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.4363852556428492
41.8,2.1,82.1,0,15.0,1016.0,87.0,2.0,1,0,2018,10,5,20,4,0,12.8,2.2,3,1,1,1,0,2,1,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.025578562728068473
40.8,66.4,82.2,2,20.0,1016.0,100.0,6.0,3,0,2019,8,9,10,4,3,20.0,0.0,4,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.8077858880680318
40.6,0.0,87.6,0,18.0,1013.0,88.0,1.0,1,0,2018,8,2,2,3,0,16.0,2.0,4,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0
36.3,2.3,94.0,2,11.0,1030.0,66.0,5.0,1,0,2019,2,23,10,5,0,4.9,6.1,1,0,0,0,0,1,1,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.024468085106122677
45.6,83.1,73.6,2,23.0,1017.0,68.0,6.0,0,0,2019,6,28,17,4,4,16.8,6.2,4,1,1,0,0,2,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.129076086941181
46.1,90.9,75.8,0,13.0,1020.0,82.0,4.0,3,0,2018,11,28,18,2,4,10.0,3.0,2,1,2,0,1,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.199208443255947
32.2,15.1,87.1,2,19.0,1012.0,48.0,3.0,1,0,2019,3,31,13,6,1,7.7,11.3,2,0,0,0,0,0,1,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.17336394948136208
51.3,15.1,88.6,0,16.0,1018.0,93.0,1.0,0,0,2019,8,19,0,0,1,14.9,1.1,3,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.1704288939032683
31.9,10.1,81.3,2,15.0,1017.0,100.0,4.0,0,1,2019,4,14,9,6,1,15.0,0.0,3,1,2,0,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.12423124231089507
34.6,8.7,75.9,2,19.0,1017.0,72.0,3.0,2,0,2019,9,22,12,6,1,13.8,5.2,3,0,0,0,1,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.11462450592734352
44.4,7.3,75.5,0,18.0,1016.0,88.0,4.0,1,0,2018,8,16,21,3,1,16.0,2.0,4,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.09668874172057365
35.3,15.0,94.0,2,10.0,1021.0,61.0,5.0,2,0,2019,2,2,12,5,2,2.8,7.2,1,0,0,0,0,1,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.15957446808340878
45.3,41.8,73.2,2,18.0,1013.0,93.0,1.0,0,0,2019,7,12,7,4,3,16.8,1.2,4,1,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.5710382513583191
40.9,0.0,89.3,0,15.0,1021.0,100.0,0.0,1,0,2018,9,24,5,0,0,15.0,0.0,3,0,0,0,0,0,1,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0
35.7,19.2,82.9,2,15.0,1015.0,67.0,2.0,2,0,2018,11,7,11,2,2,8.9,6.1,2,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.23160434257862958
37.5,32.4,91.3,2,26.0,1015.0,57.0,2.0,0,0,2019,7,12,15,4,2,16.8,9.2,4,0,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.35487404161714264
45.1,3.1,63.0,0,14.0,1017.0,100.0,4.0,0,0,2019,4,14,5,6,1,14.0,0.0,3,0,0,0,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.049206349205568156
37.5,43.4,90.9,2,27.0,1017.0,58.0,4.0,1,0,2018,8,3,11,4,2,18.0,9.0,4,0,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.4774477447692249
37.4,23.0,89.3,2,27.0,1022.0,16.0,2.0,1,0,2018,10,3,13,2,2,-1.0,28.0,0,0,0,0,1,1,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.25755879059062087
34.1,12.1,75.1,1,25.0,1017.0,41.0,2.0,0,0,2019,6,1,20,5,2,10.8,14.2,3,1,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.1611185086529811
44.9,0.0,84.6,0,15.0,1017.0,87.0,3.0,1,0,2018,8,17,5,4,0,12.8,2.2,3,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.0
35.3,22.1,80.8,2,16.0,1013.0,72.0,6.0,2,0,2019,6,13,19,3,2,10.9,5.1,3,1,2,0,0,2,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.27351485148176347
37.2,4.8,88.6,0,18.0,1024.0,52.0,2.0,0,0,2019,9,12,4,3,0,8.0,10.0,2,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.05417607223415151
39.3,23.7,87.3,2,14.0,1020.0,67.0,5.0,2,0,2019,1,20,15,6,2,8.0,6.0,2,0,0,0,0,0,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.27147766322713085
37.0,22.3,91.1,2,18.0,1017.0,77.0,0.0,0,0,2018,10,16,11,1,2,13.9,4.1,3,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.24478594950335034
40.0,6.8,80.1,0,15.0,1015.0,100.0,2.0,0,0,2019,7,24,5,2,1,15.0,0.0,3,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.08489388264563179
42.7,11.0,87.9,2,21.0,1019.0,60.0,2.0,2,0,2018,7,29,11,6,1,12.9,8.1,3,0,0,0,0,1,0,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.12514220705204615
43.7,6.0,86.9,0,22.0,1012.0,57.0,1.0,1,0,2018,9,2,0,6,1,13.1,8.9,3,0,0,0,1,0,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.06904487917066691
42.1,43.9,89.1,2,29.0,1016.0,48.0,2.0,1,0,2018,8,3,17,4,3,16.9,12.1,4,1,1,0,0,2,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.49270482603262955
41.3,7.4,86.4,0,21.0,1018.0,73.0,7.0,3,0,2018,10,12,21,4,1,16.0,5.0,4,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.08564814814715685
51.6,0.0,75.3,0,19.0,1018.0,43.0,4.0,0,0,2019,9,6,2,4,0,6.1,12.9,2,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.0
42.0,0.0,74.0,0,7.0,1028.0,87.0,1.0,0,0,2019,4,27,4,5,0,5.0,2.0,1,0,0,0,0,0,1,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.0
38.5,55.0,88.4,2,22.0,1011.0,60.0,5.0,2,0,2018,10,13,14,5,2,13.9,8.1,3,0,0,0,0,0,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,0.6221719456943192
40.4,11.2,87.4,2,22.0,1019.0,69.0,3.0,1,0,2018,8,24,13,4,1,16.0,6.0,4,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.1281464530877786
40.7,7.3,81.1,0,17.0,1021.0,93.0,3.0,2,0,2019,8,11,0,6,1,15.8,1.2,4,0,0,0,0,0,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.09001233045511699
40.4,108.1,83.2,2,10.0,1000.0,93.0,2.0,0,1,2018,10,30,10,1,4,8.9,1.1,2,0,0,0,0,1,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1.2992788461382296
35.4,6.3,80.0,0,17.0,1019.0,52.0,4.0,0,0,2019,5,24,23,4,1,7.1,9.9,2,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.07874999999901562
47.8,3.8,66.1,0,11.0,1021.0,93.0,3.0,4,0,2019,1,27,1,6,1,9.9,1.1,2,0,0,0,0,0,1,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.05748865355434964
42.5,26.2,79.9,2,26.0,1016.0,41.0,5.0,0,0,2019,9,8,18,6,2,11.7,14.3,3,1,2,0,1,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.32790988735509496
39.8,61.3,76.4,1,18.0,1019.0,72.0,6.0,0,0,2019,5,25,20,5,2,12.9,5.1,3,1,1,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.8023560209319062
43.7,20.5,88.1,0,18.0,1021.0,88.0,3.0,0,0,2019,8,10,20,5,2,16.0,2.0,4,1,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.23269012485547458
42.8,98.1,85.7,2,21.0,1017.0,73.0,4.0,1,0,2018,8,16,15,3,3,16.0,5.0,4,0,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1.144690781783609
49.3,2.3,72.9,0,13.0,1017.0,81.0,7.0,3,0,2018,11,26,6,0,2,9.8,3.2,2,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.03155006858667283
41.4,47.8,76.2,2,14.0,1013.0,76.0,5.0,2,0,2018,11,23,16,4,3,9.8,4.2,2,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.6272965879182768
38.3,1.1,66.3,0,16.0,1011.0,77.0,2.0,0,1,2019,5,3,22,4,0,12.0,4.0,3,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.016591251885119288
37.4,32.8,76.7,2,18.0,1014.0,72.0,2.0,0,0,2019,6,17,17,0,3,12.9,5.1,3,1,1,0,0,2,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.2246467991473532e-16,-1.0,0.4276401564481402
46.4,16.2,80.4,2,18.0,1021.0,82.0,2.0,2,0,2019,8,11,9,6,2,14.9,3.1,3,1,2,0,0,0,0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.20149253731092667
35.4,92.1,87.7,2,22.0,1019.0,64.0,5.0,0,0,2019,4,28,17,6,3,14.9,7.1,3,1,1,0,0,1,1,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1.0501710376163036
37.9,20.7,86.8,2,22.0,1014.0,61.0,3.0,1,0,2018,9,7,13,4,2,14.1,7.9,3,0,0,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.23847926267006359
40.0,21.8,88.8,0,26.0,1016.0,50.0,3.0,1,0,2018,8,18,20,5,2,14.8,11.2,3,1,1,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.24549549549273092
41.6,61.5,90.7,0,18.0,1013.0,68.0,5.0,2,0,2018,10,11,18,3,3,12.0,6.0,3,1,2,0,0,2,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.6780595369274744
39.3,4.6,83.2,2,28.0,1016.0,37.0,4.0,1,0,2018,8,19,18,6,1,11.9,16.1,3,1,2,0,0,1,0,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.055288461537797005
35.5,24.9,78.3,2,25.0,1017.0,83.0,3.0,0,0,2019,8,23,19,4,2,21.9,3.1,4,1,2,0,0,2,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.31800766283118764
38.5,29.9,88.8,2,27.0,1016.0,28.0,4.0,0,0,2019,9,7,17,5,2,6.9,20.1,2,1,1,0,1,2,0,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.3367117117079199
35.2,17.4,93.8,0,15.0,1017.0,100.0,11.0,0,0,2019,7,18,3,3,1,15.0,0.0,3,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.1855010660961034
44.0,0.8,85.5,0,16.0,1020.0,77.0,2.0,1,0,2018,10,22,4,0,0,12.0,4.0,3,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.009356725146089396
45.4,20.3,74.9,0,20.0,1017.0,93.0,1.0,0,0,2019,8,21,22,2,2,18.8,1.2,4,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.271028037379559
47.9,0.0,71.9,0,13.0,1000.0,87.0,2.0,0,3,2018,11,20,6,1,0,10.9,2.1,3,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0
42.1,0.0,76.4,0,6.0,1023.0,93.0,3.0,1,0,2018,11,27,6,1,0,4.9,1.1,1,0,0,0,0,0,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.0
